pmid,type,source,full_text_path,in_included_set
10717898,unavailable,pubget,,True
11013373,unavailable,pubget,,True
11280935,unavailable,pubget,,True
11511909,unavailable,pubget,,True
11972095,unavailable,pubget,,True
12191458,unavailable,pubget,,True
12495527,unavailable,pubget,,True
12634489,unavailable,pubget,,True
14595651,unavailable,pubget,,True
14766646,unavailable,pubget,,True
15459077,unavailable,pubget,,True
15570506,unavailable,pubget,,True
15863793,unavailable,pubget,,True
15997014,unavailable,pubget,,True
16180622,unavailable,pubget,,True
16201122,unavailable,pubget,,True
16245070,unavailable,pubget,,True
16585452,unavailable,pubget,,True
16938092,unavailable,pubget,,True
17062771,unavailable,pubget,,True
17069484,unavailable,pubget,,True
17151993,unavailable,pubget,,True
17459179,unavailable,pubget,,True
17471288,unavailable,pubget,,True
17536969,unavailable,pubget,,True
17566201,unavailable,pubget,,True
17580660,unavailable,pubget,,True
17690869,unavailable,pubget,,True
18076530,unavailable,pubget,,True
18085868,unavailable,pubget,,True
18281886,unavailable,pubget,,True
18323752,unavailable,pubget,,True
18345992,unavailable,pubget,,True
18388734,unavailable,pubget,,True
18580874,unavailable,pubget,,True
18589506,unavailable,pubget,,True
18606038,unavailable,pubget,,True
18726967,unavailable,pubget,,True
18925717,unavailable,pubget,,True
19218873,unavailable,pubget,,True
19246323,unavailable,pubget,,True
19564769,unavailable,pubget,,True
19624389,unavailable,pubget,,True
19735480,unavailable,pubget,,True
19739909,unavailable,pubget,,True
19899828,unavailable,pubget,,True
19995843,unavailable,pubget,,True
20112261,unavailable,pubget,,True
20141309,unavailable,pubget,,True
20652311,unavailable,pubget,,True
20726753,unavailable,pubget,,True
20819990,unavailable,pubget,,True
20820793,unavailable,pubget,,True
20950283,unavailable,pubget,,True
21196949,unavailable,pubget,,True
21315749,unavailable,pubget,,True
21373973,unavailable,pubget,,True
21464361,unavailable,pubget,,True
21516545,unavailable,pubget,,True
21577214,unavailable,pubget,,True
21666130,unavailable,pubget,,True
21939610,unavailable,pubget,,True
22250442,unavailable,pubget,,True
22262538,unavailable,pubget,,True
22369232,unavailable,pubget,,True
22396079,unavailable,pubget,,True
22500698,unavailable,pubget,,True
22617632,unavailable,pubget,,True
22880630,unavailable,pubget,,True
23074972,unavailable,pubget,,True
23118193,unavailable,pubget,,True
23317795,unavailable,pubget,,True
23318128,unavailable,pubget,,True
23364872,unavailable,pubget,,True
23381548,unavailable,pubget,,True
23385487,unavailable,pubget,,True
23473554,unavailable,pubget,,True
23553468,unavailable,pubget,,True
23777332,unavailable,pubget,,True
23880959,unavailable,pubget,,True
23943190,unavailable,pubget,,True
23960247,unavailable,pubget,,True
23981357,unavailable,pubget,,True
24229474,unavailable,pubget,,True
24234836,unavailable,pubget,,True
24275797,unavailable,pubget,,True
24589068,unavailable,pubget,,True
24615897,unavailable,pubget,,True
24661162,unavailable,pubget,,True
25046244,unavailable,pubget,,True
25204866,unavailable,pubget,,True
25223844,unavailable,pubget,,True
25352166,unavailable,pubget,,True
25357006,unavailable,pubget,,True
25486718,unavailable,pubget,,True
25571419,unavailable,pubget,,True
25855888,unavailable,pubget,,True
25856740,unavailable,pubget,,True
25860658,unavailable,pubget,,True
25903500,unavailable,pubget,,True
25945779,unavailable,pubget,,True
25959039,unavailable,pubget,,True
26168376,unavailable,pubget,,True
26679192,unavailable,pubget,,True
26886102,unavailable,pubget,,True
26889898,unavailable,pubget,,True
26936075,unavailable,pubget,,True
26989966,unavailable,pubget,,True
27200505,unavailable,pubget,,True
27362389,unavailable,pubget,,True
27447790,unavailable,pubget,,True
27570951,unavailable,pubget,,True
27611586,unavailable,pubget,,True
27715496,unavailable,pubget,,True
27819447,unavailable,pubget,,True
27893013,unavailable,pubget,,True
27991185,unavailable,pubget,,True
27997290,unavailable,pubget,,True
28045309,unavailable,pubget,,True
28130745,unavailable,pubget,,True
28177183,unavailable,pubget,,True
28238701,unavailable,pubget,,True
28347360,unavailable,pubget,,True
28401835,unavailable,pubget,,True
28478685,unavailable,pubget,,True
28644924,unavailable,pubget,,True
28701109,unavailable,pubget,,True
28825953,unavailable,pubget,,True
28866781,unavailable,pubget,,True
28901577,unavailable,pubget,,True
28905640,unavailable,pubget,,True
28925716,unavailable,pubget,,True
28975416,unavailable,pubget,,True
28981646,unavailable,pubget,,True
28992395,unavailable,pubget,,True
29019036,unavailable,pubget,,True
29154589,unavailable,pubget,,True
29166323,unavailable,pubget,,True
29214483,unavailable,pubget,,True
29294627,unavailable,pubget,,True
29397562,unavailable,pubget,,True
29882728,unavailable,pubget,,True
29934780,unavailable,pubget,,True
30058519,unavailable,pubget,,True
30058761,unavailable,pubget,,True
30073554,unavailable,pubget,,True
30095582,unavailable,pubget,,True
30111185,unavailable,pubget,,True
30167865,unavailable,pubget,,True
30169711,unavailable,pubget,,True
30570314,unavailable,pubget,,True
30739618,unavailable,pubget,,True
30744720,unavailable,pubget,,True
30813750,unavailable,pubget,,True
30880661,unavailable,pubget,,True
30897955,unavailable,pubget,,True
31073964,unavailable,pubget,,True
31250445,unavailable,pubget,,True
31328716,unavailable,pubget,,True
31441517,unavailable,pubget,,True
31591898,unavailable,pubget,,True
31673773,unavailable,pubget,,True
31728624,unavailable,pubget,,True
31888419,unavailable,pubget,,True
