pmid,type,source,full_text_path,in_included_set
11263683,unavailable,pubget,,True
11779280,unavailable,pubget,,True
14662551,unavailable,pubget,,True
15456932,unavailable,pubget,,True
15982446,unavailable,pubget,,True
15997015,unavailable,pubget,,True
17033628,unavailable,pubget,,True
17077132,unavailable,pubget,,True
17443018,unavailable,pubget,,True
18055927,unavailable,pubget,,True
18187528,unavailable,pubget,,True
1877728,unavailable,pubget,,True
1953418,unavailable,pubget,,True
19643925,unavailable,pubget,,True
19653814,unavailable,pubget,,True
19860794,unavailable,pubget,,True
19884612,unavailable,pubget,,True
19891807,unavailable,pubget,,True
20647266,unavailable,pubget,,True
20814988,unavailable,pubget,,True
2088347,unavailable,pubget,,True
2106374,unavailable,pubget,,True
21410483,unavailable,pubget,,True
21451018,unavailable,pubget,,True
21557880,unavailable,pubget,,True
21576912,unavailable,pubget,,True
21646569,unavailable,pubget,,True
21799209,unavailable,pubget,,True
21919920,unavailable,pubget,,True
22070867,unavailable,pubget,,True
22076840,unavailable,pubget,,True
22150750,unavailable,pubget,,True
22212839,unavailable,pubget,,True
22277302,unavailable,pubget,,True
22360590,unavailable,pubget,,True
22566562,unavailable,pubget,,True
22581200,unavailable,pubget,,True
22693145,unavailable,pubget,,True
22746999,unavailable,pubget,,True
22850347,unavailable,pubget,,True
22907274,unavailable,pubget,,True
23240997,unavailable,pubget,,True
23265637,unavailable,pubget,,True
23328472,unavailable,pubget,,True
23364872,unavailable,pubget,,True
23442156,unavailable,pubget,,True
23541231,unavailable,pubget,,True
23642578,unavailable,pubget,,True
23851400,unavailable,pubget,,True
24048857,unavailable,pubget,,True
24246274,unavailable,pubget,,True
24442602,unavailable,pubget,,True
24449748,unavailable,pubget,,True
24549970,unavailable,pubget,,True
24612094,unavailable,pubget,,True
24670291,unavailable,pubget,,True
24700453,unavailable,pubget,,True
24920451,unavailable,pubget,,True
24961871,unavailable,pubget,,True
25039251,unavailable,pubget,,True
25208190,unavailable,pubget,,True
25651064,unavailable,pubget,,True
25666756,unavailable,pubget,,True
25672482,unavailable,pubget,,True
25769320,unavailable,pubget,,True
25814469,unavailable,pubget,,True
25901203,unavailable,pubget,,True
25993553,unavailable,pubget,,True
26088967,unavailable,pubget,,True
26228524,unavailable,pubget,,True
26264353,unavailable,pubget,,True
26308966,unavailable,pubget,,True
26311395,unavailable,pubget,,True
26343988,unavailable,pubget,,True
26399236,unavailable,pubget,,True
26404018,unavailable,pubget,,True
26530221,unavailable,pubget,,True
26712857,unavailable,pubget,,True
26853805,unavailable,pubget,,True
27053210,unavailable,pubget,,True
27095357,unavailable,pubget,,True
27452238,unavailable,pubget,,True
27738991,unavailable,pubget,,True
27739397,unavailable,pubget,,True
27808568,unavailable,pubget,,True
27829310,unavailable,pubget,,True
27830632,unavailable,pubget,,True
27856361,unavailable,pubget,,True
27869301,unavailable,pubget,,True
27883214,unavailable,pubget,,True
27917536,unavailable,pubget,,True
27998326,unavailable,pubget,,True
28106934,unavailable,pubget,,True
28320224,unavailable,pubget,,True
28334915,unavailable,pubget,,True
28656347,unavailable,pubget,,True
28960637,unavailable,pubget,,True
29057579,unavailable,pubget,,True
29105114,unavailable,pubget,,True
29251844,unavailable,pubget,,True
29275596,unavailable,pubget,,True
29340793,unavailable,pubget,,True
29440536,unavailable,pubget,,True
29482671,unavailable,pubget,,True
29516092,unavailable,pubget,,True
29624440,unavailable,pubget,,True
29696595,unavailable,pubget,,True
29704001,unavailable,pubget,,True
29734953,unavailable,pubget,,True
29883011,unavailable,pubget,,True
30058761,unavailable,pubget,,True
30204241,unavailable,pubget,,True
30276811,unavailable,pubget,,True
30379118,unavailable,pubget,,True
30589303,unavailable,pubget,,True
30605431,unavailable,pubget,,True
30816616,unavailable,pubget,,True
30831615,unavailable,pubget,,True
30980125,unavailable,pubget,,True
31028692,unavailable,pubget,,True
31217828,unavailable,pubget,,True
31249310,unavailable,pubget,,True
31365137,unavailable,pubget,,True
31523140,unavailable,pubget,,True
3736773,unavailable,pubget,,True
9153520,unavailable,pubget,,True
9542891,unavailable,pubget,,True
