stage,metric,value,ci_lower,ci_upper
search,true_positives,111,,
search,false_negatives,15,,
search,false_positives,9888,,
search,recall,0.8809523809523809,0.8128484274160289,0.9265139957210858
search,precision,0.0111011101110111,0.009226999901201351,0.013350744406976032
abstract,true_positives,105,,
abstract,false_negatives,6,,
abstract,false_positives,600,,
abstract,recall_in_search,0.9459459459459459,0.887062928365998,0.9749940266050229
abstract,recall_all_meta,0.8333333333333334,0.7586131775066918,0.8883289427382839
abstract,precision,0.14893617021276595,0.12456007601878286,0.17711747789453144
fulltext,true_positives,68,,
fulltext,false_negatives,8,,
fulltext,false_positives,153,,
fulltext,additional_false_negatives,8,,
fulltext,missing_full_text,20,,
fulltext,incomplete_full_text,9,,
fulltext,false_negatives_all_texts,43,,
fulltext,false_negatives_fulltext_only,8,,
fulltext,omitted_incomplete_fulltext,9,,
fulltext,recall_in_search,0.8947368421052632,0.805798558740362,0.9456893873929819
fulltext,recall_fulltext_only,0.8947368421052632,0.805798558740362,0.9456893873929819
fulltext,absolute_recall_all_texts,0.6126126126126126,0.5196671143503327,0.6980240358948745
fulltext,recall_all_meta,0.5396825396825397,0.4527676122693769,0.6242493068074058
fulltext,precision,0.3076923076923077,0.2505596976486587,0.3713963816533923
fulltext,precision_fulltext_only,0.3076923076923077,0.2505596976486587,0.3713963816533923
fulltext_with_coords,true_positives,59,,
fulltext_with_coords,false_negatives,17,,
fulltext_with_coords,false_positives,116,,
fulltext_with_coords,omitted_incomplete_fulltext,9,,
fulltext_with_coords,recall_in_search,0.7763157894736842,0.6706522065000313,0.8553893557933094
fulltext_with_coords,recall_all_meta,0.46825396825396826,0.38335752175424204,0.5550289429843318
fulltext_with_coords,precision,0.33714285714285713,0.2712679205596076,0.4100142867120786
