stage,metric,value,ci_lower,ci_upper
search,true_positives,70,,
search,false_negatives,3,,
search,false_positives,1957,,
search,recall,0.958904109589041,0.8859972266493555,0.9859263147657112
search,precision,0.03453379378391712,0.02742400920464204,0.043404557631885235
abstract,true_positives,69,,
abstract,false_negatives,1,,
abstract,false_positives,449,,
abstract,recall_in_search,0.9857142857142858,0.9234163029607309,0.997473818596765
abstract,recall_all_meta,0.9452054794520548,0.8674081222635519,0.9784878507510653
abstract,precision,0.13320463320463322,0.10662562715978792,0.1651840560850895
fulltext,true_positives,62,,
fulltext,false_negatives,3,,
fulltext,false_positives,95,,
fulltext,additional_false_negatives,3,,
fulltext,missing_full_text,4,,
fulltext,incomplete_full_text,0,,
fulltext,false_negatives_all_texts,8,,
fulltext,false_negatives_fulltext_only,3,,
fulltext,omitted_incomplete_fulltext,0,,
fulltext,recall_in_search,0.9538461538461539,0.8728594829309505,0.9841804464140967
fulltext,recall_fulltext_only,0.9538461538461539,0.8728594829309505,0.9841804464140967
fulltext,absolute_recall_all_texts,0.8857142857142857,0.7903556803979788,0.9409394161329738
fulltext,recall_all_meta,0.8493150684931506,0.7499788763087365,0.9137241179027322
fulltext,precision,0.39490445859872614,0.3218263178722106,0.47300288054411965
fulltext,precision_fulltext_only,0.39490445859872614,0.3218263178722106,0.47300288054411965
fulltext_with_coords,true_positives,36,,
fulltext_with_coords,false_negatives,29,,
fulltext_with_coords,false_positives,32,,
fulltext_with_coords,omitted_incomplete_fulltext,0,,
fulltext_with_coords,recall_in_search,0.5538461538461539,0.4333760431730088,0.6683066603086071
fulltext_with_coords,recall_all_meta,0.4931506849315068,0.38170665864691183,0.6052795571528633
fulltext_with_coords,precision,0.5294117647058824,0.4124071581374707,0.643270889122056
