pmid,type,source,full_text_path,in_included_set
31105553,incomplete,/home/zorro/repos/autonima-results/projects/dementia/ace_outputs/html,/home/zorro/repos/autonima-results/projects/dementia/ace_outputs/html/Manual/31105553.html,True
10417247,unavailable,pubget,,True
10940680,unavailable,pubget,,True
15084791,unavailable,pubget,,True
15084791,unavailable,pubget,,True
15536300,unavailable,pubget,,True
16237363,unavailable,pubget,,True
16534207,unavailable,pubget,,True
17381257,unavailable,pubget,,True
17479980,unavailable,pubget,,True
18166607,unavailable,pubget,,True
19236162,unavailable,pubget,,True
20938177,unavailable,pubget,,True
22986775,unavailable,pubget,,True
23455991,unavailable,pubget,,True
25199154,unavailable,pubget,,True
25322925,unavailable,pubget,,True
25511791,unavailable,pubget,,True
26473985,unavailable,pubget,,True
26653846,unavailable,pubget,,True
26738361,unavailable,pubget,,True
26859768,unavailable,pubget,,True
41127961,unavailable,pubget,,True
41614679,unavailable,pubget,,True
