pmid,type,source,full_text_path,in_included_set
10027301,unavailable,pubget,,True
10094159,unavailable,pubget,,True
10094160,unavailable,pubget,,True
10196592,unavailable,pubget,,True
10202574,unavailable,pubget,,True
10204545,unavailable,pubget,,True
10336657,unavailable,pubget,,True
10380952,unavailable,pubget,,True
10398975,unavailable,pubget,,True
10402198,unavailable,pubget,,True
10430951,unavailable,pubget,,True
10436317,unavailable,pubget,,True
10448223,unavailable,pubget,,True
10448224,unavailable,pubget,,True
10524624,unavailable,pubget,,True
10534240,unavailable,pubget,,True
10542344,unavailable,pubget,,True
10549802,unavailable,pubget,,True
10559412,unavailable,pubget,,True
10574380,unavailable,pubget,,True
10601744,unavailable,pubget,,True
10619639,unavailable,pubget,,True
10632617,unavailable,pubget,,True
10649576,unavailable,pubget,,True
10659849,unavailable,pubget,,True
10678834,unavailable,pubget,,True
10679186,unavailable,pubget,,True
10680766,unavailable,pubget,,True
10683827,unavailable,pubget,,True
10688157,unavailable,pubget,,True
10701752,unavailable,pubget,,True
10703049,unavailable,pubget,,True
10725387,unavailable,pubget,,True
10761647,unavailable,pubget,,True
10768694,unavailable,pubget,,True
10802787,unavailable,pubget,,True
10808134,unavailable,pubget,,True
10812035,unavailable,pubget,,True
10908192,unavailable,pubget,,True
10923664,unavailable,pubget,,True
10923682,unavailable,pubget,,True
10932271,unavailable,pubget,,True
10939170,unavailable,pubget,,True
10943724,unavailable,pubget,,True
10944408,unavailable,pubget,,True
10976426,unavailable,pubget,,True
10978701,unavailable,pubget,,True
10980029,unavailable,pubget,,True
10980034,unavailable,pubget,,True
10993455,unavailable,pubget,,True
10997451,unavailable,pubget,,True
11054916,unavailable,pubget,,True
11062324,unavailable,pubget,,True
11074084,unavailable,pubget,,True
11096335,unavailable,pubget,,True
11098794,unavailable,pubget,,True
11102809,unavailable,pubget,,True
11162757,unavailable,pubget,,True
11163281,unavailable,pubget,,True
11177421,unavailable,pubget,,True
11209954,unavailable,pubget,,True
11209962,unavailable,pubget,,True
11239901,unavailable,pubget,,True
11241871,unavailable,pubget,,True
11248106,unavailable,pubget,,True
11249801,unavailable,pubget,,True
11275483,unavailable,pubget,,True
11276236,unavailable,pubget,,True
11276237,unavailable,pubget,,True
11287379,unavailable,pubget,,True
11295344,unavailable,pubget,,True
11346796,unavailable,pubget,,True
11352610,unavailable,pubget,,True
11352614,unavailable,pubget,,True
11352615,unavailable,pubget,,True
11369947,unavailable,pubget,,True
11373135,unavailable,pubget,,True
11388421,unavailable,pubget,,True
11389943,unavailable,pubget,,True
11408051,unavailable,pubget,,True
11409720,unavailable,pubget,,True
11427312,unavailable,pubget,,True
11430815,unavailable,pubget,,True
11433786,unavailable,pubget,,True
11445639,unavailable,pubget,,True
11459906,unavailable,pubget,,True
11467919,unavailable,pubget,,True
11477432,unavailable,pubget,,True
11493699,unavailable,pubget,,True
11496145,unavailable,pubget,,True
11501733,unavailable,pubget,,True
11506646,unavailable,pubget,,True
11517272,unavailable,pubget,,True
11522586,unavailable,pubget,,True
11522964,unavailable,pubget,,True
11525336,unavailable,pubget,,True
11553776,unavailable,pubget,,True
11559958,unavailable,pubget,,True
11567623,unavailable,pubget,,True
11571222,unavailable,pubget,,True
11577229,unavailable,pubget,,True
11577239,unavailable,pubget,,True
11587889,unavailable,pubget,,True
11587892,unavailable,pubget,,True
11587893,unavailable,pubget,,True
11600889,unavailable,pubget,,True
11604609,unavailable,pubget,,True
11673327,unavailable,pubget,,True
11695953,unavailable,pubget,,True
11697929,unavailable,pubget,,True
11697938,unavailable,pubget,,True
11704071,unavailable,pubget,,True
11709163,unavailable,pubget,,True
11738037,unavailable,pubget,,True
11739265,unavailable,pubget,,True
11756667,unavailable,pubget,,True
11771981,unavailable,pubget,,True
11784442,unavailable,pubget,,True
11844264,unavailable,pubget,,True
11856537,unavailable,pubget,,True
11867247,unavailable,pubget,,True
11904454,unavailable,pubget,,True
11906217,unavailable,pubget,,True
11930129,unavailable,pubget,,True
11950653,unavailable,pubget,,True
11969327,unavailable,pubget,,True
11969334,unavailable,pubget,,True
11997687,unavailable,pubget,,True
11997747,unavailable,pubget,,True
12004194,unavailable,pubget,,True
12030833,unavailable,pubget,,True
12042184,unavailable,pubget,,True
12043845,unavailable,pubget,,True
12063136,unavailable,pubget,,True
12065841,unavailable,pubget,,True
12093602,unavailable,pubget,,True
12099486,unavailable,pubget,,True
12112762,unavailable,pubget,,True
12112771,unavailable,pubget,,True
12123569,unavailable,pubget,,True
12130784,unavailable,pubget,,True
12135962,unavailable,pubget,,True
12147314,unavailable,pubget,,True
12151781,unavailable,pubget,,True
12165379,unavailable,pubget,,True
12169250,unavailable,pubget,,True
12169251,unavailable,pubget,,True
12177449,unavailable,pubget,,True
12181004,unavailable,pubget,,True
12191459,unavailable,pubget,,True
12208011,unavailable,pubget,,True
12223572,unavailable,pubget,,True
12354404,unavailable,pubget,,True
12377163,unavailable,pubget,,True
12379608,unavailable,pubget,,True
12401549,unavailable,pubget,,True
12414262,unavailable,pubget,,True
12428121,unavailable,pubget,,True
12438467,unavailable,pubget,,True
12438918,unavailable,pubget,,True
12450947,unavailable,pubget,,True
12457759,unavailable,pubget,,True
12459213,unavailable,pubget,,True
12459214,unavailable,pubget,,True
12464460,unavailable,pubget,,True
12477938,unavailable,pubget,,True
12482078,unavailable,pubget,,True
12482086,unavailable,pubget,,True
12486175,unavailable,pubget,,True
12486176,unavailable,pubget,,True
12486265,unavailable,pubget,,True
12498747,unavailable,pubget,,True
12498962,unavailable,pubget,,True
12499413,unavailable,pubget,,True
12499485,unavailable,pubget,,True
12507445,unavailable,pubget,,True
12507454,unavailable,pubget,,True
12507690,unavailable,pubget,,True
12518293,unavailable,pubget,,True
12529451,unavailable,pubget,,True
12538399,unavailable,pubget,,True
12543980,unavailable,pubget,,True
12558574,unavailable,pubget,,True
12559151,unavailable,pubget,,True
12559655,unavailable,pubget,,True
12566287,unavailable,pubget,,True
12590843,unavailable,pubget,,True
12595178,unavailable,pubget,,True
12598634,unavailable,pubget,,True
12599272,unavailable,pubget,,True
12611944,unavailable,pubget,,True
12619902,unavailable,pubget,,True
12628176,unavailable,pubget,,True
12633462,unavailable,pubget,,True
12634489,unavailable,pubget,,True
12644354,unavailable,pubget,,True
12649315,unavailable,pubget,,True
12657885,unavailable,pubget,,True
12662974,unavailable,pubget,,True
12667523,unavailable,pubget,,True
12667843,unavailable,pubget,,True
12667853,unavailable,pubget,,True
12668253,unavailable,pubget,,True
12678633,unavailable,pubget,,True
12679298,unavailable,pubget,,True
12682281,unavailable,pubget,,True
12702705,unavailable,pubget,,True
12708533,unavailable,pubget,,True
12713652,unavailable,pubget,,True
12714175,unavailable,pubget,,True
12729493,unavailable,pubget,,True
12738003,unavailable,pubget,,True
12738341,unavailable,pubget,,True
12740580,unavailable,pubget,,True
12742672,unavailable,pubget,,True
12757885,unavailable,pubget,,True
12757912,unavailable,pubget,,True
12803968,unavailable,pubget,,True
12805118,unavailable,pubget,,True
12814572,unavailable,pubget,,True
12816895,unavailable,pubget,,True
12817151,unavailable,pubget,,True
12832550,unavailable,pubget,,True
12836912,unavailable,pubget,,True
12867504,unavailable,pubget,,True
12874501,unavailable,pubget,,True
12876150,unavailable,pubget,,True
12880814,unavailable,pubget,,True
12880816,unavailable,pubget,,True
12880819,unavailable,pubget,,True
12880911,unavailable,pubget,,True
12888543,unavailable,pubget,,True
12894812,unavailable,pubget,,True
12899193,unavailable,pubget,,True
12902031,unavailable,pubget,,True
12916476,unavailable,pubget,,True
12925854,unavailable,pubget,,True
12944520,unavailable,pubget,,True
12946085,unavailable,pubget,,True
12948690,unavailable,pubget,,True
12953301,unavailable,pubget,,True
12953303,unavailable,pubget,,True
12962908,unavailable,pubget,,True
12967919,unavailable,pubget,,True
14505331,unavailable,pubget,,True
14511531,unavailable,pubget,,True
14511533,unavailable,pubget,,True
14527570,unavailable,pubget,,True
14527572,unavailable,pubget,,True
14527592,unavailable,pubget,,True
14527602,unavailable,pubget,,True
14527612,unavailable,pubget,,True
14531584,unavailable,pubget,,True
14561410,unavailable,pubget,,True
14561873,unavailable,pubget,,True
14568109,unavailable,pubget,,True
14568451,unavailable,pubget,,True
14568509,unavailable,pubget,,True
14584560,unavailable,pubget,,True
14594740,unavailable,pubget,,True
14600506,unavailable,pubget,,True
14625149,unavailable,pubget,,True
14628754,unavailable,pubget,,True
14628755,unavailable,pubget,,True
14642287,unavailable,pubget,,True
14642482,unavailable,pubget,,True
14642483,unavailable,pubget,,True
14642496,unavailable,pubget,,True
14659100,unavailable,pubget,,True
14659501,unavailable,pubget,,True
14663183,unavailable,pubget,,True
14669523,unavailable,pubget,,True
14680638,unavailable,pubget,,True
14706466,unavailable,pubget,,True
14725928,unavailable,pubget,,True
14725933,unavailable,pubget,,True
14736578,unavailable,pubget,,True
14741110,unavailable,pubget,,True
14741317,unavailable,pubget,,True
14741644,unavailable,pubget,,True
14741654,unavailable,pubget,,True
14741673,unavailable,pubget,,True
14741683,unavailable,pubget,,True
14755595,unavailable,pubget,,True
14766184,unavailable,pubget,,True
14766652,unavailable,pubget,,True
14980560,unavailable,pubget,,True
14980562,unavailable,pubget,,True
14990520,unavailable,pubget,,True
14992974,unavailable,pubget,,True
14993116,unavailable,pubget,,True
14998712,unavailable,pubget,,True
15003180,unavailable,pubget,,True
15006043,unavailable,pubget,,True
15006661,unavailable,pubget,,True
