pmid,type,source,full_text_path,in_included_set
10607399,unavailable,pubget,,True
11352615,unavailable,pubget,,True
11496124,unavailable,pubget,,True
11850635,unavailable,pubget,,True
14568477,unavailable,pubget,,True
14980212,unavailable,pubget,,True
15006683,unavailable,pubget,,True
15488424,unavailable,pubget,,True
15528097,unavailable,pubget,,True
15701234,unavailable,pubget,,True
15808992,unavailable,pubget,,True
16035037,unavailable,pubget,,True
16055351,unavailable,pubget,,True
16122944,unavailable,pubget,,True
16171833,unavailable,pubget,,True
16406606,unavailable,pubget,,True
16759672,unavailable,pubget,,True
17071110,unavailable,pubget,,True
17404215,unavailable,pubget,,True
17408704,unavailable,pubget,,True
17627852,unavailable,pubget,,True
17964185,unavailable,pubget,,True
17986835,unavailable,pubget,,True
18370602,unavailable,pubget,,True
18439411,unavailable,pubget,,True
18486491,unavailable,pubget,,True
18501639,unavailable,pubget,,True
18514546,unavailable,pubget,,True
18537114,unavailable,pubget,,True
18585742,unavailable,pubget,,True
18603608,unavailable,pubget,,True
18633788,unavailable,pubget,,True
18633834,unavailable,pubget,,True
18633846,unavailable,pubget,,True
18633856,unavailable,pubget,,True
18783371,unavailable,pubget,,True
18985118,unavailable,pubget,,True
18985119,unavailable,pubget,,True
19015088,unavailable,pubget,,True
19107754,unavailable,pubget,,True
19136216,unavailable,pubget,,True
19304843,unavailable,pubget,,True
19347874,unavailable,pubget,,True
19439183,unavailable,pubget,,True
19733672,unavailable,pubget,,True
19944083,unavailable,pubget,,True
20045478,unavailable,pubget,,True
20056152,unavailable,pubget,,True
20071521,unavailable,pubget,,True
20096792,unavailable,pubget,,True
20119878,unavailable,pubget,,True
20188182,unavailable,pubget,,True
20188190,unavailable,pubget,,True
20350171,unavailable,pubget,,True
20534459,unavailable,pubget,,True
20705602,unavailable,pubget,,True
21320516,unavailable,pubget,,True
21600991,unavailable,pubget,,True
21606658,unavailable,pubget,,True
21703352,unavailable,pubget,,True
21849560,unavailable,pubget,,True
21862446,unavailable,pubget,,True
21908447,unavailable,pubget,,True
21940454,unavailable,pubget,,True
21955370,unavailable,pubget,,True
22019860,unavailable,pubget,,True
22349798,unavailable,pubget,,True
22360624,unavailable,pubget,,True
22563005,unavailable,pubget,,True
22661409,unavailable,pubget,,True
22726841,unavailable,pubget,,True
22841755,unavailable,pubget,,True
22956840,unavailable,pubget,,True
23063451,unavailable,pubget,,True
23221019,unavailable,pubget,,True
23249349,unavailable,pubget,,True
23298748,unavailable,pubget,,True
23327932,unavailable,pubget,,True
23435496,unavailable,pubget,,True
23460073,unavailable,pubget,,True
23482624,unavailable,pubget,,True
23508477,unavailable,pubget,,True
23574585,unavailable,pubget,,True
23599165,unavailable,pubget,,True
23620602,unavailable,pubget,,True
23684882,unavailable,pubget,,True
23696200,unavailable,pubget,,True
23720575,unavailable,pubget,,True
23722983,unavailable,pubget,,True
23740868,unavailable,pubget,,True
23813661,unavailable,pubget,,True
23876243,unavailable,pubget,,True
23887810,unavailable,pubget,,True
23988759,unavailable,pubget,,True
24051621,unavailable,pubget,,True
24068815,unavailable,pubget,,True
24084068,unavailable,pubget,,True
24097375,unavailable,pubget,,True
24243619,unavailable,pubget,,True
24294841,unavailable,pubget,,True
24294906,unavailable,pubget,,True
24414614,unavailable,pubget,,True
24462962,unavailable,pubget,,True
24583253,unavailable,pubget,,True
24633532,unavailable,pubget,,True
24639542,unavailable,pubget,,True
24652858,unavailable,pubget,,True
24666131,unavailable,pubget,,True
24726338,unavailable,pubget,,True
24814646,unavailable,pubget,,True
24824165,unavailable,pubget,,True
24825504,unavailable,pubget,,True
24842782,unavailable,pubget,,True
24936688,unavailable,pubget,,True
25042446,unavailable,pubget,,True
25088911,unavailable,pubget,,True
25281889,unavailable,pubget,,True
25315788,unavailable,pubget,,True
25534111,unavailable,pubget,,True
25640962,unavailable,pubget,,True
25697049,unavailable,pubget,,True
25716010,unavailable,pubget,,True
25911123,unavailable,pubget,,True
25929599,unavailable,pubget,,True
25944965,unavailable,pubget,,True
25996424,unavailable,pubget,,True
26117505,unavailable,pubget,,True
26143208,unavailable,pubget,,True
26206505,unavailable,pubget,,True
26235682,unavailable,pubget,,True
26254589,unavailable,pubget,,True
26262561,unavailable,pubget,,True
26323252,unavailable,pubget,,True
26342221,unavailable,pubget,,True
26365506,unavailable,pubget,,True
26385612,unavailable,pubget,,True
26417673,unavailable,pubget,,True
26481048,unavailable,pubget,,True
26567160,unavailable,pubget,,True
26598684,unavailable,pubget,,True
26604273,unavailable,pubget,,True
26608245,unavailable,pubget,,True
26656563,unavailable,pubget,,True
26803059,unavailable,pubget,,True
26812250,unavailable,pubget,,True
26892859,unavailable,pubget,,True
26908320,unavailable,pubget,,True
26969865,unavailable,pubget,,True
27007121,unavailable,pubget,,True
27039141,unavailable,pubget,,True
27095057,unavailable,pubget,,True
27165762,unavailable,pubget,,True
27217118,unavailable,pubget,,True
27236373,unavailable,pubget,,True
27319001,unavailable,pubget,,True
27496338,unavailable,pubget,,True
27510495,unavailable,pubget,,True
27528669,unavailable,pubget,,True
27568587,unavailable,pubget,,True
27576746,unavailable,pubget,,True
27622781,unavailable,pubget,,True
27716474,unavailable,pubget,,True
27856343,unavailable,pubget,,True
28477977,unavailable,pubget,,True
28504911,unavailable,pubget,,True
28905269,unavailable,pubget,,True
29039129,unavailable,pubget,,True
29073111,unavailable,pubget,,True
29221830,unavailable,pubget,,True
29265483,unavailable,pubget,,True
29432769,unavailable,pubget,,True
29582502,unavailable,pubget,,True
29740753,unavailable,pubget,,True
29777673,unavailable,pubget,,True
30056560,unavailable,pubget,,True
30077577,unavailable,pubget,,True
30272134,unavailable,pubget,,True
30658938,unavailable,pubget,,True
30852995,unavailable,pubget,,True
30930310,unavailable,pubget,,True
31090126,unavailable,pubget,,True
31783116,unavailable,pubget,,True
