stage,metric,value,ci_lower,ci_upper
search,true_positives,74,,
search,false_negatives,0,,
search,false_positives,484,,
search,recall,1.0,0.9506484964337834,0.9999999999999998
search,precision,0.13261648745519714,0.10697132996387773,0.1632856250212996
abstract,true_positives,74,,
abstract,false_negatives,0,,
abstract,false_positives,265,,
abstract,recall_in_search,1.0,0.9506484964337834,0.9999999999999998
abstract,recall_all_meta,1.0,0.9506484964337834,0.9999999999999998
abstract,precision,0.2182890855457227,0.17760504400585592,0.2652863670714463
fulltext,true_positives,67,,
fulltext,false_negatives,3,,
fulltext,false_positives,72,,
fulltext,additional_false_negatives,3,,
fulltext,missing_full_text,4,,
fulltext,incomplete_full_text,0,,
fulltext,false_negatives_all_texts,7,,
fulltext,false_negatives_fulltext_only,3,,
fulltext,omitted_incomplete_fulltext,0,,
fulltext,recall_in_search,0.9571428571428572,0.8814013892581987,0.9853187251488564
fulltext,recall_fulltext_only,0.9571428571428572,0.8814013892581987,0.9853187251488564
fulltext,absolute_recall_all_texts,0.9054054054054054,0.8173754241201446,0.9534206540694093
fulltext,recall_all_meta,0.9054054054054054,0.8173754241201446,0.9534206540694093
fulltext,precision,0.48201438848920863,0.40055259120997616,0.5644436003756682
fulltext,precision_fulltext_only,0.48201438848920863,0.40055259120997616,0.5644436003756682
fulltext_with_coords,true_positives,35,,
fulltext_with_coords,false_negatives,35,,
fulltext_with_coords,false_positives,20,,
fulltext_with_coords,omitted_incomplete_fulltext,0,,
fulltext_with_coords,recall_in_search,0.5,0.3859551898733622,0.6140448101266378
fulltext_with_coords,recall_all_meta,0.47297297297297297,0.36338517790283736,0.5852284168845255
fulltext_with_coords,precision,0.6363636363636364,0.5042251814868371,0.7506965065705916
