stage,metric,value,ci_lower,ci_upper
search,true_positives,71,,
search,false_negatives,3,,
search,false_positives,1956,,
search,recall,0.9594594594594594,0.8874510681944235,0.9861178204204043
search,precision,0.03502713369511593,0.02786236661959223,0.043951013606615456
abstract,true_positives,70,,
abstract,false_negatives,1,,
abstract,false_positives,448,,
abstract,recall_in_search,0.9859154929577465,0.9244376915206173,0.9975094608652219
abstract,recall_all_meta,0.9459459459459459,0.8690943547687496,0.9787813312397599
abstract,precision,0.13513513513513514,0.10836618442691448,0.1672760794324636
fulltext,true_positives,63,,
fulltext,false_negatives,3,,
fulltext,false_positives,94,,
fulltext,additional_false_negatives,3,,
fulltext,missing_full_text,4,,
fulltext,incomplete_full_text,0,,
fulltext,false_negatives_all_texts,8,,
fulltext,false_negatives_fulltext_only,3,,
fulltext,omitted_incomplete_fulltext,0,,
fulltext,recall_in_search,0.9545454545454546,0.8746648398478928,0.9844220081051896
fulltext,recall_fulltext_only,0.9545454545454546,0.8746648398478928,0.9844220081051896
fulltext,absolute_recall_all_texts,0.8873239436619719,0.7930974330875985,0.941787978234447
fulltext,recall_all_meta,0.8513513513513513,0.7531029907801314,0.9149202769841487
fulltext,precision,0.4012738853503185,0.32784367142125215,0.47942012103045206
fulltext,precision_fulltext_only,0.4012738853503185,0.32784367142125215,0.47942012103045206
fulltext_with_coords,true_positives,33,,
fulltext_with_coords,false_negatives,33,,
fulltext_with_coords,false_positives,29,,
fulltext_with_coords,omitted_incomplete_fulltext,0,,
fulltext_with_coords,recall_in_search,0.5,0.3827348439948919,0.6172651560051081
fulltext_with_coords,recall_all_meta,0.44594594594594594,0.33815638584551055,0.5590708037292155
fulltext_with_coords,precision,0.532258064516129,0.40983817375848014,0.6509136913237779
