pmid,type,source,full_text_path,in_included_set
10025619,unavailable,pubget,,True
10196573,unavailable,pubget,,True
10332877,unavailable,pubget,,True
10389090,unavailable,pubget,,True
10478709,unavailable,pubget,,True
10480664,unavailable,pubget,,True
10493901,unavailable,pubget,,True
10493902,unavailable,pubget,,True
10554993,unavailable,pubget,,True
10600413,unavailable,pubget,,True
10746606,unavailable,pubget,,True
10895512,unavailable,pubget,,True
10978706,unavailable,pubget,,True
10985287,unavailable,pubget,,True
10988031,unavailable,pubget,,True
11007729,unavailable,pubget,,True
11062324,unavailable,pubget,,True
11104844,unavailable,pubget,,True
11133312,unavailable,pubget,,True
11145463,unavailable,pubget,,True
11209962,unavailable,pubget,,True
11232912,unavailable,pubget,,True
11234742,unavailable,pubget,,True
11259662,unavailable,pubget,,True
11264319,unavailable,pubget,,True
11284046,unavailable,pubget,,True
11285015,unavailable,pubget,,True
11295344,unavailable,pubget,,True
11305900,unavailable,pubget,,True
11310914,unavailable,pubget,,True
11333370,unavailable,pubget,,True
11352616,unavailable,pubget,,True
11353732,unavailable,pubget,,True
11440800,unavailable,pubget,,True
11459880,unavailable,pubget,,True
11489739,unavailable,pubget,,True
11506643,unavailable,pubget,,True
11525326,unavailable,pubget,,True
11532726,unavailable,pubget,,True
11587889,unavailable,pubget,,True
11677066,unavailable,pubget,,True
11677399,unavailable,pubget,,True
11697942,unavailable,pubget,,True
11702871,unavailable,pubget,,True
11771975,unavailable,pubget,,True
11783407,unavailable,pubget,,True
11792407,unavailable,pubget,,True
11798272,unavailable,pubget,,True
11811665,unavailable,pubget,,True
11879658,unavailable,pubget,,True
11906238,unavailable,pubget,,True
11929574,unavailable,pubget,,True
11942492,unavailable,pubget,,True
11956941,unavailable,pubget,,True
11970809,unavailable,pubget,,True
11983183,unavailable,pubget,,True
11999890,unavailable,pubget,,True
12009261,unavailable,pubget,,True
12135971,unavailable,pubget,,True
12151803,unavailable,pubget,,True
12167262,unavailable,pubget,,True
12191458,unavailable,pubget,,True
12202076,unavailable,pubget,,True
12202079,unavailable,pubget,,True
12395111,unavailable,pubget,,True
12452585,unavailable,pubget,,True
12467124,unavailable,pubget,,True
12477696,unavailable,pubget,,True
12482074,unavailable,pubget,,True
12505803,unavailable,pubget,,True
12531463,unavailable,pubget,,True
