stage,metric,value,ci_lower,ci_upper
search,true_positives,73,,
search,false_negatives,0,,
search,false_positives,463,,
search,recall,1.0,0.950006246616416,0.9999999999999999
search,precision,0.13619402985074627,0.1097332370662907,0.1678326266981913
abstract,true_positives,72,,
abstract,false_negatives,1,,
abstract,false_positives,224,,
abstract,recall_in_search,0.9863013698630136,0.9264008673087267,0.9975778109072393
abstract,recall_all_meta,0.9863013698630136,0.9264008673087267,0.9975778109072393
abstract,precision,0.24324324324324326,0.19785819391504533,0.2952074780931084
fulltext,true_positives,65,,
fulltext,false_negatives,3,,
fulltext,false_positives,63,,
fulltext,additional_false_negatives,3,,
fulltext,missing_full_text,4,,
fulltext,incomplete_full_text,0,,
fulltext,false_negatives_all_texts,8,,
fulltext,false_negatives_fulltext_only,3,,
fulltext,omitted_incomplete_fulltext,0,,
fulltext,recall_in_search,0.9558823529411765,0.8781260781761931,0.984883654346468
fulltext,recall_fulltext_only,0.9558823529411765,0.8781260781761931,0.984883654346468
fulltext,absolute_recall_all_texts,0.8904109589041096,0.7983717410229372,0.9434139583898808
fulltext,recall_all_meta,0.8904109589041096,0.7983717410229372,0.9434139583898808
fulltext,precision,0.5078125,0.4222456986856391,0.5929240201284529
fulltext,precision_fulltext_only,0.5078125,0.4222456986856391,0.5929240201284529
fulltext_with_coords,true_positives,38,,
fulltext_with_coords,false_negatives,30,,
fulltext_with_coords,false_positives,20,,
fulltext_with_coords,omitted_incomplete_fulltext,0,,
fulltext_with_coords,recall_in_search,0.5588235294117647,0.44081654438286205,0.670539550136191
fulltext_with_coords,recall_all_meta,0.5205479452054794,0.40781398284768294,0.6312273697529917
fulltext_with_coords,precision,0.6551724137931034,0.5266753715786767,0.7643908362814045
