stage,metric,value,ci_lower,ci_upper
search,true_positives,92,,
search,false_negatives,61,,
search,false_positives,677,,
search,recall,0.6013071895424836,0.5221567130978318,0.675494930343704
search,precision,0.11963589076723016,0.09856772088523531,0.1444854480953165
abstract,true_positives,91,,
abstract,false_negatives,1,,
abstract,false_positives,490,,
abstract,recall_in_search,0.9891304347826086,0.9409707111384389,0.9980787204236383
abstract,recall_all_meta,0.5947712418300654,0.5155814171802062,0.6693185073296177
abstract,precision,0.1566265060240964,0.12933937730343922,0.1884246121254933
fulltext,true_positives,83,,
fulltext,false_negatives,2,,
fulltext,false_positives,350,,
fulltext,additional_false_negatives,2,,
fulltext,missing_full_text,6,,
fulltext,incomplete_full_text,0,,
fulltext,false_negatives_all_texts,9,,
fulltext,false_negatives_fulltext_only,2,,
fulltext,omitted_incomplete_fulltext,0,,
fulltext,recall_in_search,0.9764705882352941,0.9182114184971183,0.9935236245457805
fulltext,recall_fulltext_only,0.9764705882352941,0.9182114184971183,0.9935236245457805
fulltext,absolute_recall_all_texts,0.9021739130434783,0.8244304748274598,0.9476768355680261
fulltext,recall_all_meta,0.5424836601307189,0.46346712324992,0.6194190498062079
fulltext,precision,0.19168591224018475,0.15738480301872315,0.23140967076765617
fulltext,precision_fulltext_only,0.19168591224018475,0.15738480301872315,0.23140967076765617
fulltext_with_coords,true_positives,66,,
fulltext_with_coords,false_negatives,19,,
fulltext_with_coords,false_positives,220,,
fulltext_with_coords,omitted_incomplete_fulltext,0,,
fulltext_with_coords,recall_in_search,0.7764705882352941,0.6770628717994043,0.8519685729291915
fulltext_with_coords,recall_all_meta,0.43137254901960786,0.3555238474775599,0.5105831037394641
fulltext_with_coords,precision,0.23076923076923078,0.18570084654171565,0.2829744574864156
