stage,metric,value,ci_lower,ci_upper
search,true_positives,226,,
search,false_negatives,12,,
search,false_positives,798,,
search,recall,0.9495798319327731,0.9139509618018755,0.9709257508894065
search,precision,0.220703125,0.19637139978658907,0.2471226171903459
abstract,true_positives,225,,
abstract,false_negatives,1,,
abstract,false_positives,466,,
abstract,recall_in_search,0.995575221238938,0.9753657248859432,0.9992185105179175
abstract,recall_all_meta,0.9453781512605042,0.9088023203717762,0.9678045164999612
abstract,precision,0.3256150506512301,0.2917225392317897,0.3614358208894234
fulltext,true_positives,221,,
fulltext,false_negatives,1,,
fulltext,false_positives,323,,
fulltext,additional_false_negatives,1,,
fulltext,missing_full_text,0,,
fulltext,incomplete_full_text,3,,
fulltext,false_negatives_all_texts,5,,
fulltext,false_negatives_fulltext_only,1,,
fulltext,omitted_incomplete_fulltext,3,,
fulltext,recall_in_search,0.9954954954954955,0.9749296615810499,0.9992044217764893
fulltext,recall_fulltext_only,0.9954954954954955,0.9749296615810499,0.9992044217764893
fulltext,absolute_recall_all_texts,0.9778761061946902,0.9492636727612574,0.990513982806751
fulltext,recall_all_meta,0.9285714285714286,0.8885985073702009,0.9549288262233578
fulltext,precision,0.40625,0.36577514095502256,0.4480396551466243
fulltext,precision_fulltext_only,0.40625,0.36577514095502256,0.4480396551466243
