pmid,type,source,full_text_path,in_included_set
27177109,incomplete,/home/zorro/repos/autonima-results/articles/ace_outputs,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Manual/27177109.html,True
16180622,unavailable,pubget,,True
17069484,unavailable,pubget,,True
23074972,unavailable,pubget,,False
23551078,unavailable,pubget,,False
26168376,unavailable,pubget,,False
26989966,unavailable,pubget,,False
27351671,unavailable,pubget,,False
27819447,unavailable,pubget,,True
27997290,unavailable,pubget,,True
28045309,unavailable,pubget,,True
28866781,unavailable,pubget,,False
28901577,unavailable,pubget,,False
29154589,unavailable,pubget,,True
30570314,unavailable,pubget,,True
31250445,unavailable,pubget,,False
