pmid,type,source,full_text_path,in_included_set
15536300,incomplete,/home/zorro/repos/autonima-results/articles/ace_outputs,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Manual/15536300.html,True
16179666,incomplete,/home/zorro/repos/autonima-results/articles/ace_outputs,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Manual/16179666.html,True
18166607,incomplete,/home/zorro/repos/autonima-results/articles/ace_outputs,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Manual/18166607.html,True
22425723,incomplete,/home/zorro/repos/autonima-results/articles/ace_outputs,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Manual/22425723.html,True
31105553,incomplete,/home/zorro/repos/autonima-results/articles/ace_outputs,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Manual/31105553.html,True
10364643,unavailable,pubget,,False
10417247,unavailable,pubget,,True
10436345,unavailable,pubget,,False
10765042,unavailable,pubget,,False
10940679,unavailable,pubget,,False
10940680,unavailable,pubget,,True
12034784,unavailable,pubget,,False
15084791,unavailable,pubget,,True
15178942,unavailable,pubget,,True
15178946,unavailable,pubget,,False
16088140,unavailable,pubget,,False
16237363,unavailable,pubget,,True
16416468,unavailable,pubget,,False
16477583,unavailable,pubget,,False
16534206,unavailable,pubget,,True
16534207,unavailable,pubget,,True
16875340,unavailable,pubget,,False
16908994,unavailable,pubget,,True
16914925,unavailable,pubget,,True
17381257,unavailable,pubget,,True
17479980,unavailable,pubget,,True
17502554,unavailable,pubget,,False
18408365,unavailable,pubget,,False
18593276,unavailable,pubget,,False
18617738,unavailable,pubget,,True
19236162,unavailable,pubget,,True
20182057,unavailable,pubget,,False
20938177,unavailable,pubget,,True
21239854,unavailable,pubget,,False
21479482,unavailable,pubget,,False
21764791,unavailable,pubget,,False
22008265,unavailable,pubget,,False
22986775,unavailable,pubget,,True
23455991,unavailable,pubget,,True
23542864,unavailable,pubget,,False
24577455,unavailable,pubget,,False
25322925,unavailable,pubget,,True
25511791,unavailable,pubget,,True
25655625,unavailable,pubget,,False
26473985,unavailable,pubget,,True
26653846,unavailable,pubget,,True
26738361,unavailable,pubget,,True
26859768,unavailable,pubget,,True
30638083,unavailable,pubget,,False
31182509,unavailable,pubget,,False
31391394,unavailable,pubget,,False
39620843,unavailable,pubget,,False
