pmid,type,source,full_text_path,in_included_set
10417247,incomplete,/home/zorro/repos/autonima-results/articles/elsevier_output,/home/zorro/repos/autonima-results/articles/elsevier_output/10417247/text.txt,True
15536300,incomplete,/home/zorro/repos/autonima-results/articles/ace_outputs,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Manual/15536300.html,True
15980631,incomplete,/home/zorro/repos/autonima-results/articles/ace_outputs,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Dementia and geriatric cognitive disorders/15980631.html,True
18166607,incomplete,/home/zorro/repos/autonima-results/articles/ace_outputs,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Manual/18166607.html,True
22425723,incomplete,/home/zorro/repos/autonima-results/articles/ace_outputs,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Manual/22425723.html,True
27489878,incomplete,pubget,projects/dementia/v1/retrieval/pubget_data/text.csv [pmcid=4961897],True
31105553,incomplete,/home/zorro/repos/autonima-results/articles/ace_outputs,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Manual/31105553.html,True
10050895,unavailable,pubget,,False
10223261,unavailable,pubget,,False
10412530,unavailable,pubget,,False
10436338,unavailable,pubget,,True
10604746,unavailable,pubget,,True
10632099,unavailable,pubget,,False
10723172,unavailable,pubget,,True
10775534,unavailable,pubget,,False
10940680,unavailable,pubget,,True
10965365,unavailable,pubget,,True
11032619,unavailable,pubget,,False
11103681,unavailable,pubget,,True
11288857,unavailable,pubget,,False
11320160,unavailable,pubget,,False
11320162,unavailable,pubget,,False
11606679,unavailable,pubget,,False
11790639,unavailable,pubget,,True
11829209,unavailable,pubget,,True
11834198,unavailable,pubget,,False
11851030,unavailable,pubget,,True
11998736,unavailable,pubget,,True
12034784,unavailable,pubget,,False
12080488,unavailable,pubget,,True
12080867,unavailable,pubget,,False
12135962,unavailable,pubget,,False
12146805,unavailable,pubget,,False
12390977,unavailable,pubget,,False
12593416,unavailable,pubget,,False
12599119,unavailable,pubget,,True
12604293,unavailable,pubget,,False
12682334,unavailable,pubget,,False
12717671,unavailable,pubget,,False
12791810,unavailable,pubget,,False
12823502,unavailable,pubget,,False
12844524,unavailable,pubget,,False
12901777,unavailable,pubget,,False
13130343,unavailable,pubget,,True
14509045,unavailable,pubget,,True
14567169,unavailable,pubget,,False
14568818,unavailable,pubget,,False
14601000,unavailable,pubget,,False
14716732,unavailable,pubget,,True
15052786,unavailable,pubget,,False
15072425,unavailable,pubget,,True
15084791,unavailable,pubget,,True
15178938,unavailable,pubget,,False
15178945,unavailable,pubget,,True
15314128,unavailable,pubget,,False
15525284,unavailable,pubget,,False
15551110,unavailable,pubget,,False
15562429,unavailable,pubget,,False
15570509,unavailable,pubget,,True
15689356,unavailable,pubget,,False
15722899,unavailable,pubget,,False
15739047,unavailable,pubget,,False
15908747,unavailable,pubget,,True
15930045,unavailable,pubget,,False
15960171,unavailable,pubget,,False
16041289,unavailable,pubget,,False
16088140,unavailable,pubget,,False
16210224,unavailable,pubget,,True
16237363,unavailable,pubget,,True
16252889,unavailable,pubget,,False
16319024,unavailable,pubget,,False
16534207,unavailable,pubget,,True
16676409,unavailable,pubget,,False
16773268,unavailable,pubget,,False
16908994,unavailable,pubget,,True
17012932,unavailable,pubget,,False
17030535,unavailable,pubget,,False
