stage,metric,value,ci_lower,ci_upper
search,true_positives,69,,
search,false_negatives,5,,
search,false_positives,1213,,
search,recall,0.9324324324324325,0.8513861389507532,0.9707963444514379
search,precision,0.05382215288611544,0.04274862205757467,0.06756169921372344
abstract,true_positives,69,,
abstract,false_negatives,0,,
abstract,false_positives,536,,
abstract,recall_in_search,1.0,0.9472609058559944,1
abstract,recall_all_meta,0.9324324324324325,0.8513861389507532,0.9707963444514379
abstract,precision,0.1140495867768595,0.09111799443536302,0.14185163181882196
fulltext,true_positives,62,,
fulltext,false_negatives,3,,
fulltext,false_positives,169,,
fulltext,additional_false_negatives,3,,
fulltext,missing_full_text,4,,
fulltext,incomplete_full_text,0,,
fulltext,false_negatives_all_texts,7,,
fulltext,false_negatives_fulltext_only,3,,
fulltext,omitted_incomplete_fulltext,0,,
fulltext,recall_in_search,0.9538461538461539,0.8728594829309505,0.9841804464140967
fulltext,recall_fulltext_only,0.9538461538461539,0.8728594829309505,0.9841804464140967
fulltext,absolute_recall_all_texts,0.8985507246376812,0.8050790434713212,0.9499839974283845
fulltext,recall_all_meta,0.8378378378378378,0.7375997655871838,0.904730299570778
fulltext,precision,0.2683982683982684,0.2153848283652237,0.32898891121072876
fulltext,precision_fulltext_only,0.2683982683982684,0.2153848283652237,0.32898891121072876
fulltext_with_coords,true_positives,31,,
fulltext_with_coords,false_negatives,34,,
fulltext_with_coords,false_positives,70,,
fulltext_with_coords,omitted_incomplete_fulltext,0,,
fulltext_with_coords,recall_in_search,0.47692307692307695,0.36021590253064156,0.5962057959772373
fulltext_with_coords,recall_all_meta,0.4189189189189189,0.3132415706072719,0.5325992137548171
fulltext_with_coords,precision,0.3069306930693069,0.22543494459305358,0.4025753108780571
