pmid,type,source,full_text_path,in_included_set
11515754,unavailable,pubget,,True
12697627,unavailable,pubget,,False
15464121,unavailable,pubget,,False
15465974,unavailable,pubget,,True
15850502,unavailable,pubget,,False
16167185,unavailable,pubget,,True
16290890,unavailable,pubget,,True
16565998,unavailable,pubget,,True
18164583,unavailable,pubget,,False
19025463,unavailable,pubget,,True
19240054,unavailable,pubget,,False
19853720,unavailable,pubget,,False
20695685,unavailable,pubget,,True
21349378,unavailable,pubget,,False
21717780,unavailable,pubget,,True
23921439,unavailable,pubget,,True
24768717,unavailable,pubget,,False
24847853,unavailable,pubget,,True
24945709,unavailable,pubget,,False
24956915,unavailable,pubget,,True
25833968,unavailable,pubget,,True
26237321,unavailable,pubget,,True
26613332,unavailable,pubget,,True
27570893,unavailable,pubget,,True
