pmid,type,source,full_text_path,in_included_set
10790322,incomplete,/home/zorro/repos/autonima-results/projects/problem_solving/elsevier_output,/home/zorro/repos/autonima-results/projects/problem_solving/elsevier_output/10790322/text.txt,True
10841995,incomplete,/home/zorro/repos/autonima-results/projects/problem_solving/elsevier_output,/home/zorro/repos/autonima-results/projects/problem_solving/elsevier_output/10841995/text.txt,True
10888341,incomplete,/home/zorro/repos/autonima-results/projects/problem_solving/elsevier_output,/home/zorro/repos/autonima-results/projects/problem_solving/elsevier_output/10888341/text.txt,True
10950912,incomplete,/home/zorro/repos/autonima-results/projects/problem_solving/elsevier_output,/home/zorro/repos/autonima-results/projects/problem_solving/elsevier_output/10950912/text.txt,True
10988030,incomplete,/home/zorro/repos/autonima-results/projects/problem_solving/elsevier_output,/home/zorro/repos/autonima-results/projects/problem_solving/elsevier_output/10988030/text.txt,True
11034858,incomplete,/home/zorro/repos/autonima-results/projects/problem_solving/elsevier_output,/home/zorro/repos/autonima-results/projects/problem_solving/elsevier_output/11034858/text.txt,True
11034863,incomplete,/home/zorro/repos/autonima-results/projects/problem_solving/elsevier_output,/home/zorro/repos/autonima-results/projects/problem_solving/elsevier_output/11034863/text.txt,True
11034866,incomplete,/home/zorro/repos/autonima-results/projects/problem_solving/elsevier_output,/home/zorro/repos/autonima-results/projects/problem_solving/elsevier_output/11034866/text.txt,True
11162272,incomplete,/home/zorro/repos/autonima-results/projects/problem_solving/elsevier_output,/home/zorro/repos/autonima-results/projects/problem_solving/elsevier_output/11162272/text.txt,True
11496124,incomplete,/home/zorro/repos/autonima-results/articles/ace_outputs,/home/zorro/repos/autonima-results/articles/ace_outputs/html/pond/11496124.html,True
11697945,incomplete,/home/zorro/repos/autonima-results/projects/problem_solving/elsevier_output,/home/zorro/repos/autonima-results/projects/problem_solving/elsevier_output/11697945/text.txt,True
11707105,incomplete,/home/zorro/repos/autonima-results/projects/problem_solving/elsevier_output,/home/zorro/repos/autonima-results/projects/problem_solving/elsevier_output/11707105/text.txt,True
15505971,incomplete,/home/zorro/repos/autonima-results/projects/problem_solving/elsevier_output,/home/zorro/repos/autonima-results/projects/problem_solving/elsevier_output/15505971/text.txt,True
16167193,incomplete,/home/zorro/repos/autonima-results/articles/ace_outputs,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Applied psychophysiology and biofeedback/16167193.html,True
17828390,incomplete,/home/zorro/repos/autonima-results/articles/ace_outputs,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Experimental brain research/17828390.html,True
17873494,incomplete,/home/zorro/repos/autonima-results/articles/ace_outputs,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Neuropsychobiology/17873494.html,True
19003497,incomplete,/home/zorro/repos/autonima-results/articles/ace_outputs,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Manual/19003497.html,True
19641250,incomplete,pubget,projects/problem_solving/v2/retrieval/pubget_data/text.csv [pmcid=5452472],True
20695652,incomplete,/home/zorro/repos/autonima-results/articles/ace_outputs,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Behavioral neuroscience/20695652.html,True
20714060,incomplete,pubget,projects/problem_solving/v2/retrieval/pubget_data/text.csv [pmcid=5434326],True
9212721,incomplete,/home/zorro/repos/autonima-results/projects/problem_solving/elsevier_output,/home/zorro/repos/autonima-results/projects/problem_solving/elsevier_output/9212721/text.txt,True
9665648,incomplete,/home/zorro/repos/autonima-results/projects/problem_solving/elsevier_output,/home/zorro/repos/autonima-results/projects/problem_solving/elsevier_output/9665648/text.txt,True
10102821,unavailable,pubget,,True
10320379,unavailable,pubget,,True
10363454,unavailable,pubget,,True
10524597,unavailable,pubget,,True
10601743,unavailable,pubget,,True
10607400,unavailable,pubget,,True
10683827,unavailable,pubget,,True
10716202,unavailable,pubget,,True
10769309,unavailable,pubget,,True
10871012,unavailable,pubget,,True
10928739,unavailable,pubget,,True
10931772,unavailable,pubget,,True
10980732,unavailable,pubget,,True
11003272,unavailable,pubget,,True
11026450,unavailable,pubget,,True
11054915,unavailable,pubget,,True
11104962,unavailable,pubget,,True
11216882,unavailable,pubget,,True
11232158,unavailable,pubget,,True
11296717,unavailable,pubget,,True
11388925,unavailable,pubget,,True
11549618,unavailable,pubget,,True
11590113,unavailable,pubget,,True
11677398,unavailable,pubget,,True
11733724,unavailable,pubget,,True
11797080,unavailable,pubget,,True
11848695,unavailable,pubget,,True
11906222,unavailable,pubget,,True
11973474,unavailable,pubget,,True
12005883,unavailable,pubget,,True
12202075,unavailable,pubget,,True
12404614,unavailable,pubget,,True
12467124,unavailable,pubget,,True
12590842,unavailable,pubget,,True
12591633,unavailable,pubget,,True
12722972,unavailable,pubget,,True
12803967,unavailable,pubget,,True
12821793,unavailable,pubget,,True
12914254,unavailable,pubget,,True
14505331,unavailable,pubget,,True
14565025,unavailable,pubget,,True
14585751,unavailable,pubget,,True
14588230,unavailable,pubget,,True
14614811,unavailable,pubget,,True
14674837,unavailable,pubget,,True
14704218,unavailable,pubget,,True
15072678,unavailable,pubget,,True
15106845,unavailable,pubget,,True
15142964,unavailable,pubget,,True
15164897,unavailable,pubget,,True
15165353,unavailable,pubget,,True
15165354,unavailable,pubget,,True
15167540,unavailable,pubget,,True
15232289,unavailable,pubget,,True
15238433,unavailable,pubget,,True
15291720,unavailable,pubget,,True
15291722,unavailable,pubget,,True
15305123,unavailable,pubget,,True
15382253,unavailable,pubget,,True
15570506,unavailable,pubget,,True
15570507,unavailable,pubget,,True
15643429,unavailable,pubget,,True
15711850,unavailable,pubget,,True
15746230,unavailable,pubget,,True
15899117,unavailable,pubget,,True
15940493,unavailable,pubget,,True
16079407,unavailable,pubget,,True
16135780,unavailable,pubget,,True
16197682,unavailable,pubget,,True
16237324,unavailable,pubget,,True
16272875,unavailable,pubget,,True
16306271,unavailable,pubget,,True
16319374,unavailable,pubget,,True
16364137,unavailable,pubget,,True
16400256,unavailable,pubget,,True
16417683,unavailable,pubget,,True
16512999,unavailable,pubget,,True
16525417,unavailable,pubget,,True
16636288,unavailable,pubget,,True
16685905,unavailable,pubget,,True
16707739,unavailable,pubget,,True
16715491,unavailable,pubget,,True
16717257,unavailable,pubget,,True
16815966,unavailable,pubget,,True
16913952,unavailable,pubget,,True
16957953,unavailable,pubget,,True
16966840,unavailable,pubget,,True
17069484,unavailable,pubget,,True
17129192,unavailable,pubget,,True
17298595,unavailable,pubget,,True
17381255,unavailable,pubget,,True
17471059,unavailable,pubget,,True
17492693,unavailable,pubget,,True
17546682,unavailable,pubget,,True
17958487,unavailable,pubget,,True
17993204,unavailable,pubget,,True
18044634,unavailable,pubget,,True
18052787,unavailable,pubget,,True
18208887,unavailable,pubget,,True
18240326,unavailable,pubget,,True
18284348,unavailable,pubget,,True
18305285,unavailable,pubget,,True
18305932,unavailable,pubget,,True
18337404,unavailable,pubget,,True
18345987,unavailable,pubget,,True
18466410,unavailable,pubget,,True
18690393,unavailable,pubget,,True
18702587,unavailable,pubget,,True
18985116,unavailable,pubget,,True
18985123,unavailable,pubget,,True
19199409,unavailable,pubget,,True
19199416,unavailable,pubget,,True
19366289,unavailable,pubget,,True
19383937,unavailable,pubget,,True
19423779,unavailable,pubget,,True
19424359,unavailable,pubget,,True
19553210,unavailable,pubget,,True
19605520,unavailable,pubget,,True
19637012,unavailable,pubget,,True
19642881,unavailable,pubget,,True
19658029,unavailable,pubget,,True
19679763,unavailable,pubget,,True
19727598,unavailable,pubget,,True
19846703,unavailable,pubget,,True
19947462,unavailable,pubget,,True
19955414,unavailable,pubget,,True
19997039,unavailable,pubget,,True
20039023,unavailable,pubget,,True
20054816,unavailable,pubget,,True
20095463,unavailable,pubget,,True
20174930,unavailable,pubget,,True
20336690,unavailable,pubget,,True
20426143,unavailable,pubget,,True
20505108,unavailable,pubget,,True
20552497,unavailable,pubget,,True
20660746,unavailable,pubget,,True
20666600,unavailable,pubget,,True
20804287,unavailable,pubget,,True
21246667,unavailable,pubget,,True
21264650,unavailable,pubget,,True
21325514,unavailable,pubget,,True
21430161,unavailable,pubget,,True
21440069,unavailable,pubget,,True
21471389,unavailable,pubget,,True
21480834,unavailable,pubget,,True
21557892,unavailable,pubget,,True
21574047,unavailable,pubget,,True
21609676,unavailable,pubget,,True
21616985,unavailable,pubget,,True
21625010,unavailable,pubget,,True
21656872,unavailable,pubget,,True
21736455,unavailable,pubget,,True
21761688,unavailable,pubget,,True
21788526,unavailable,pubget,,True
21826481,unavailable,pubget,,True
21828200,unavailable,pubget,,True
21854998,unavailable,pubget,,True
21885736,unavailable,pubget,,True
21995793,unavailable,pubget,,True
21998070,unavailable,pubget,,True
22031872,unavailable,pubget,,True
22076808,unavailable,pubget,,True
22103784,unavailable,pubget,,True
22114100,unavailable,pubget,,True
22125269,unavailable,pubget,,True
22185061,unavailable,pubget,,True
22237494,unavailable,pubget,,True
22282432,unavailable,pubget,,True
22302842,unavailable,pubget,,True
22308408,unavailable,pubget,,True
22349497,unavailable,pubget,,True
22745498,unavailable,pubget,,True
22784605,unavailable,pubget,,True
22786703,unavailable,pubget,,True
22868937,unavailable,pubget,,True
22896722,unavailable,pubget,,True
23029866,unavailable,pubget,,True
23097310,unavailable,pubget,,True
23202663,unavailable,pubget,,True
23350907,unavailable,pubget,,True
23407275,unavailable,pubget,,True
23563963,unavailable,pubget,,True
23767925,unavailable,pubget,,True
24047389,unavailable,pubget,,True
24062451,unavailable,pubget,,True
24065729,unavailable,pubget,,True
24115202,unavailable,pubget,,True
24155309,unavailable,pubget,,True
24254747,unavailable,pubget,,True
24275831,unavailable,pubget,,True
