stage,metric,value,ci_lower,ci_upper
search,true_positives,74,,
search,false_negatives,0,,
search,false_positives,0,,
search,recall,1.0,0.9506484964337834,0.9999999999999998
search,precision,1.0,0.9506484964337834,0.9999999999999998
abstract,true_positives,73,,
abstract,false_negatives,1,,
abstract,false_positives,0,,
abstract,recall_in_search,0.9864864864864865,0.9273446957024043,0.9976105981250607
abstract,recall_all_meta,0.9864864864864865,0.9273446957024043,0.9976105981250607
abstract,precision,1.0,0.950006246616416,0.9999999999999999
fulltext,true_positives,67,,
fulltext,false_negatives,2,,
fulltext,false_positives,0,,
fulltext,additional_false_negatives,2,,
fulltext,missing_full_text,4,,
fulltext,incomplete_full_text,0,,
fulltext,false_negatives_all_texts,7,,
fulltext,false_negatives_fulltext_only,2,,
fulltext,omitted_incomplete_fulltext,0,,
fulltext,recall_in_search,0.9710144927536232,0.9003322653873425,0.992014964766855
fulltext,recall_fulltext_only,0.9710144927536232,0.9003322653873425,0.992014964766855
fulltext,absolute_recall_all_texts,0.9054054054054054,0.8173754241201446,0.9534206540694093
fulltext,recall_all_meta,0.9054054054054054,0.8173754241201446,0.9534206540694093
fulltext,precision,1.0,0.9457719757882374,0.9999999999999999
fulltext,precision_fulltext_only,1.0,0.9457719757882374,0.9999999999999999
fulltext_with_coords,true_positives,40,,
fulltext_with_coords,false_negatives,29,,
fulltext_with_coords,false_positives,0,,
fulltext_with_coords,omitted_incomplete_fulltext,0,,
fulltext_with_coords,recall_in_search,0.5797101449275363,0.4620719307661217,0.6889406774138196
fulltext_with_coords,recall_all_meta,0.5405405405405406,0.42781145210146765,0.6492681557174879
fulltext_with_coords,precision,1.0,0.9123754607496077,1
