pmid,type,source,full_text_path,in_included_set
19048446,incomplete,/home/zorro/repos/autonima-results/articles/ace_outputs,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Journal of clinical and experimental neuropsychology/19048446.html,True
21098967,incomplete,/home/zorro/repos/autonima-results/articles/ace_outputs,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Manual/21098967.html,True
10527065,unavailable,pubget,,False
11133312,unavailable,pubget,,True
11283394,unavailable,pubget,,False
11595100,unavailable,pubget,,True
11726375,unavailable,pubget,,False
11773433,unavailable,pubget,,False
11906219,unavailable,pubget,,False
11906224,unavailable,pubget,,True
12600721,unavailable,pubget,,False
14728924,unavailable,pubget,,False
15072681,unavailable,pubget,,False
15450228,unavailable,pubget,,False
15486494,unavailable,pubget,,True
15571794,unavailable,pubget,,False
15615089,unavailable,pubget,,False
15627581,unavailable,pubget,,False
15758048,unavailable,pubget,,False
15772354,unavailable,pubget,,True
15955497,unavailable,pubget,,False
16180619,unavailable,pubget,,True
16395871,unavailable,pubget,,False
16839292,unavailable,pubget,,True
17007234,unavailable,pubget,,True
17050709,unavailable,pubget,,False
17118409,unavailable,pubget,,True
17142061,unavailable,pubget,,False
17182771,unavailable,pubget,,False
17274020,unavailable,pubget,,True
17286075,unavailable,pubget,,False
17482797,unavailable,pubget,,False
18644242,unavailable,pubget,,False
18832559,unavailable,pubget,,True
19034901,unavailable,pubget,,False
19176813,unavailable,pubget,,True
19184997,unavailable,pubget,,True
19303915,unavailable,pubget,,False
19403795,unavailable,pubget,,False
19404149,unavailable,pubget,,False
19406906,unavailable,pubget,,False
19552309,unavailable,pubget,,True
19587274,unavailable,pubget,,True
19815079,unavailable,pubget,,False
19837178,unavailable,pubget,,False
19879364,unavailable,pubget,,False
19897796,unavailable,pubget,,True
20005675,unavailable,pubget,,False
20032247,unavailable,pubget,,True
20236568,unavailable,pubget,,False
20303474,unavailable,pubget,,False
20382629,unavailable,pubget,,False
20483379,unavailable,pubget,,False
20805539,unavailable,pubget,,True
21056678,unavailable,pubget,,False
21097307,unavailable,pubget,,False
21562201,unavailable,pubget,,False
21693490,unavailable,pubget,,False
21715632,unavailable,pubget,,False
21725803,unavailable,pubget,,False
21761686,unavailable,pubget,,False
21861675,unavailable,pubget,,False
21908126,unavailable,pubget,,False
21995700,unavailable,pubget,,False
22009019,unavailable,pubget,,False
22021252,unavailable,pubget,,False
22081869,unavailable,pubget,,False
22088655,unavailable,pubget,,False
22342874,unavailable,pubget,,False
22415119,unavailable,pubget,,False
22486330,unavailable,pubget,,True
22634214,unavailable,pubget,,False
22781161,unavailable,pubget,,False
22809741,unavailable,pubget,,False
22840629,unavailable,pubget,,False
23054671,unavailable,pubget,,False
23094592,unavailable,pubget,,False
23094707,unavailable,pubget,,False
23137945,unavailable,pubget,,False
23163417,unavailable,pubget,,False
23365241,unavailable,pubget,,False
23385293,unavailable,pubget,,False
23416451,unavailable,pubget,,False
23595762,unavailable,pubget,,False
23670589,unavailable,pubget,,False
23680187,unavailable,pubget,,False
23770804,unavailable,pubget,,False
23806137,unavailable,pubget,,False
23806174,unavailable,pubget,,False
23891754,unavailable,pubget,,False
23983029,unavailable,pubget,,False
23986267,unavailable,pubget,,False
24018008,unavailable,pubget,,False
24116842,unavailable,pubget,,False
24188368,unavailable,pubget,,False
24381231,unavailable,pubget,,False
24523536,unavailable,pubget,,False
24526181,unavailable,pubget,,False
24702449,unavailable,pubget,,False
24763631,unavailable,pubget,,False
24825621,unavailable,pubget,,False
24828652,unavailable,pubget,,False
24859091,unavailable,pubget,,False
24979343,unavailable,pubget,,False
24984958,unavailable,pubget,,False
25001954,unavailable,pubget,,False
25044747,unavailable,pubget,,False
25205006,unavailable,pubget,,True
25243989,unavailable,pubget,,False
25450335,unavailable,pubget,,False
25670029,unavailable,pubget,,True
25707581,unavailable,pubget,,False
25795343,unavailable,pubget,,False
25913702,unavailable,pubget,,False
26055632,unavailable,pubget,,False
26116812,unavailable,pubget,,False
26354924,unavailable,pubget,,False
26359751,unavailable,pubget,,True
26395403,unavailable,pubget,,False
26488590,unavailable,pubget,,False
26673946,unavailable,pubget,,False
26722848,unavailable,pubget,,False
26876926,unavailable,pubget,,False
26961943,unavailable,pubget,,False
27079535,unavailable,pubget,,False
27273474,unavailable,pubget,,False
27445213,unavailable,pubget,,False
27663021,unavailable,pubget,,False
27683898,unavailable,pubget,,False
27884798,unavailable,pubget,,False
27918912,unavailable,pubget,,False
27926435,unavailable,pubget,,False
28056655,unavailable,pubget,,False
28284798,unavailable,pubget,,False
28495368,unavailable,pubget,,False
28619654,unavailable,pubget,,False
28637289,unavailable,pubget,,False
28789578,unavailable,pubget,,False
28809668,unavailable,pubget,,False
28874449,unavailable,pubget,,False
29058357,unavailable,pubget,,False
29124352,unavailable,pubget,,False
29175495,unavailable,pubget,,False
29242147,unavailable,pubget,,False
29355105,unavailable,pubget,,False
29460357,unavailable,pubget,,False
29512494,unavailable,pubget,,False
29616472,unavailable,pubget,,False
29626649,unavailable,pubget,,False
29802593,unavailable,pubget,,False
29852777,unavailable,pubget,,False
30041971,unavailable,pubget,,False
30093351,unavailable,pubget,,False
30149963,unavailable,pubget,,False
30240509,unavailable,pubget,,False
30300662,unavailable,pubget,,False
30342238,unavailable,pubget,,False
30370983,unavailable,pubget,,False
30391836,unavailable,pubget,,False
30521815,unavailable,pubget,,False
30578340,unavailable,pubget,,False
30633429,unavailable,pubget,,False
30708104,unavailable,pubget,,False
30734849,unavailable,pubget,,False
30790672,unavailable,pubget,,False
31306118,unavailable,pubget,,False
31306138,unavailable,pubget,,False
8726444,unavailable,pubget,,False
8748865,unavailable,pubget,,False
8961762,unavailable,pubget,,False
