stage,metric,value,ci_lower,ci_upper
search,true_positives,73,,
search,false_negatives,0,,
search,false_positives,463,,
search,recall,1.0,0.950006246616416,0.9999999999999999
search,precision,0.13619402985074627,0.1097332370662907,0.1678326266981913
abstract,true_positives,73,,
abstract,false_negatives,0,,
abstract,false_positives,216,,
abstract,recall_in_search,1.0,0.950006246616416,0.9999999999999999
abstract,recall_all_meta,1.0,0.950006246616416,0.9999999999999999
abstract,precision,0.25259515570934254,0.20596927739756268,0.30571212305920303
fulltext,true_positives,66,,
fulltext,false_negatives,3,,
fulltext,false_positives,63,,
fulltext,additional_false_negatives,3,,
fulltext,missing_full_text,4,,
fulltext,incomplete_full_text,0,,
fulltext,false_negatives_all_texts,7,,
fulltext,false_negatives_fulltext_only,3,,
fulltext,omitted_incomplete_fulltext,0,,
fulltext,recall_in_search,0.9565217391304348,0.8797860261535665,0.9851043661497328
fulltext,recall_fulltext_only,0.9565217391304348,0.8797860261535665,0.9851043661497328
fulltext,absolute_recall_all_texts,0.9041095890410958,0.8150416221426188,0.9527716456706489
fulltext,recall_all_meta,0.9041095890410958,0.8150416221426188,0.9527716456706489
fulltext,precision,0.5116279069767442,0.42628654943579447,0.5962967377272629
fulltext,precision_fulltext_only,0.5116279069767442,0.42628654943579447,0.5962967377272629
fulltext_with_coords,true_positives,38,,
fulltext_with_coords,false_negatives,31,,
fulltext_with_coords,false_positives,16,,
fulltext_with_coords,omitted_incomplete_fulltext,0,,
fulltext_with_coords,recall_in_search,0.5507246376811594,0.43378559191253313,0.6623133405656112
fulltext_with_coords,recall_all_meta,0.5205479452054794,0.40781398284768294,0.6312273697529917
fulltext_with_coords,precision,0.7037037037037037,0.5717217482621142,0.8086273430493296
