stage,metric,value,ci_lower,ci_upper
search,true_positives,71,,
search,false_negatives,8,,
search,false_positives,576,,
search,recall,0.8987341772151899,0.8126986682072592,0.9477888163415664
search,precision,0.10973724884080371,0.08791709746211053,0.13616446093858178
abstract,true_positives,67,,
abstract,false_negatives,4,,
abstract,false_positives,193,,
abstract,recall_in_search,0.9436619718309859,0.8639019960075405,0.9778758387795299
abstract,recall_all_meta,0.8481012658227848,0.7529994484509047,0.9109181967901335
abstract,precision,0.25769230769230766,0.20832770608744794,0.31411303108212646
fulltext,true_positives,59,,
fulltext,false_negatives,2,,
fulltext,false_positives,72,,
fulltext,additional_false_negatives,2,,
fulltext,missing_full_text,7,,
fulltext,incomplete_full_text,0,,
fulltext,false_negatives_all_texts,12,,
fulltext,false_negatives_fulltext_only,2,,
fulltext,omitted_incomplete_fulltext,0,,
fulltext,recall_in_search,0.9672131147540983,0.888102992233543,0.9909622991843121
fulltext,recall_fulltext_only,0.9672131147540983,0.888102992233543,0.9909622991843121
fulltext,absolute_recall_all_texts,0.8309859154929577,0.7274065601494254,0.9005864277075953
fulltext,recall_all_meta,0.7468354430379747,0.6410553271149313,0.8297226395105322
fulltext,precision,0.45038167938931295,0.3678054810132372,0.5357851023082302
fulltext,precision_fulltext_only,0.45038167938931295,0.3678054810132372,0.5357851023082302
fulltext_with_coords,true_positives,52,,
fulltext_with_coords,false_negatives,9,,
fulltext_with_coords,false_positives,29,,
fulltext_with_coords,omitted_incomplete_fulltext,0,,
fulltext_with_coords,recall_in_search,0.8524590163934426,0.7427653049810489,0.920389213106105
fulltext_with_coords,recall_all_meta,0.6582278481012658,0.548488933568034,0.7532918142688015
fulltext_with_coords,precision,0.6419753086419753,0.53332859558884,0.737764830277716
