stage,metric,value,ci_lower,ci_upper
search,true_positives,142,,
search,false_negatives,49,,
search,false_positives,1015,,
search,recall,0.743455497382199,0.6771447259258051,0.8001660742318614
search,precision,0.12273120138288678,0.10506231140490031,0.1428971001117097
abstract,true_positives,140,,
abstract,false_negatives,2,,
abstract,false_positives,480,,
abstract,recall_in_search,0.9859154929577465,0.9501030115661628,0.996129064878418
abstract,recall_all_meta,0.7329842931937173,0.6661011068186194,0.7906801965580722
abstract,precision,0.22580645161290322,0.1946410863384388,0.2603487700610062
fulltext,true_positives,124,,
fulltext,false_negatives,13,,
fulltext,false_positives,256,,
fulltext,additional_false_negatives,13,,
fulltext,missing_full_text,0,,
fulltext,incomplete_full_text,0,,
fulltext,false_negatives_all_texts,18,,
fulltext,false_negatives_fulltext_only,13,,
fulltext,omitted_incomplete_fulltext,0,,
fulltext,recall_in_search,0.9051094890510949,0.8444136105832598,0.9437058086792309
fulltext,recall_fulltext_only,0.9051094890510949,0.8444136105832598,0.9437058086792309
fulltext,absolute_recall_all_texts,0.8732394366197183,0.8085226921582929,0.9182932506179793
fulltext,recall_all_meta,0.6492146596858639,0.579199579712423,0.7133457494164694
fulltext,precision,0.3263157894736842,0.2811159948186267,0.3749921497910249
fulltext,precision_fulltext_only,0.3263157894736842,0.2811159948186267,0.3749921497910249
fulltext_with_coords,true_positives,63,,
fulltext_with_coords,false_negatives,74,,
fulltext_with_coords,false_positives,95,,
fulltext_with_coords,omitted_incomplete_fulltext,0,,
fulltext_with_coords,recall_in_search,0.45985401459854014,0.37863107916464633,0.5432669964039357
fulltext_with_coords,recall_all_meta,0.3298429319371728,0.26709544470748753,0.3993002326016702
fulltext_with_coords,precision,0.3987341772151899,0.32566234350673096,0.47661346197220655
