pmid,type,source,full_text_path,in_included_set
10198130,unavailable,pubget,,True
10210906,unavailable,pubget,,True
10212312,unavailable,pubget,,True
10349294,unavailable,pubget,,True
10360128,unavailable,pubget,,True
10366198,unavailable,pubget,,True
10381605,unavailable,pubget,,True
10436110,unavailable,pubget,,True
10591898,unavailable,pubget,,True
10643714,unavailable,pubget,,True
10683845,unavailable,pubget,,True
10698045,unavailable,pubget,,True
10718556,unavailable,pubget,,True
10731771,unavailable,pubget,,True
10761350,unavailable,pubget,,True
10781101,unavailable,pubget,,True
10852235,unavailable,pubget,,True
10852783,unavailable,pubget,,True
10859011,unavailable,pubget,,True
10900023,unavailable,pubget,,True
10980034,unavailable,pubget,,True
11019789,unavailable,pubget,,True
11035346,unavailable,pubget,,True
11072429,unavailable,pubget,,True
11095140,unavailable,pubget,,True
11125751,unavailable,pubget,,True
11162266,unavailable,pubget,,True
11170218,unavailable,pubget,,True
11177419,unavailable,pubget,,True
11198706,unavailable,pubget,,True
11222790,unavailable,pubget,,True
11257931,unavailable,pubget,,True
11276368,unavailable,pubget,,True
11333370,unavailable,pubget,,True
11340225,unavailable,pubget,,True
11467916,unavailable,pubget,,True
11488898,unavailable,pubget,,True
11506651,unavailable,pubget,,True
11506652,unavailable,pubget,,True
11509643,unavailable,pubget,,True
11529246,unavailable,pubget,,True
11532605,unavailable,pubget,,True
11554884,unavailable,pubget,,True
11558800,unavailable,pubget,,True
11580771,unavailable,pubget,,True
11581007,unavailable,pubget,,True
11692039,unavailable,pubget,,True
11696470,unavailable,pubget,,True
11711732,unavailable,pubget,,True
11733723,unavailable,pubget,,True
11733725,unavailable,pubget,,True
11771974,unavailable,pubget,,True
11823267,unavailable,pubget,,True
11831069,unavailable,pubget,,True
11848715,unavailable,pubget,,True
11848716,unavailable,pubget,,True
11869426,unavailable,pubget,,True
11884358,unavailable,pubget,,True
11888834,unavailable,pubget,,True
11891835,unavailable,pubget,,True
11912121,unavailable,pubget,,True
11929808,unavailable,pubget,,True
11931287,unavailable,pubget,,True
11954059,unavailable,pubget,,True
11960807,unavailable,pubget,,True
11969318,unavailable,pubget,,True
11970781,unavailable,pubget,,True
11970783,unavailable,pubget,,True
12025949,unavailable,pubget,,True
12030821,unavailable,pubget,,True
12030830,unavailable,pubget,,True
12110968,unavailable,pubget,,True
12112176,unavailable,pubget,,True
12112408,unavailable,pubget,,True
12112769,unavailable,pubget,,True
12150744,unavailable,pubget,,True
12187466,unavailable,pubget,,True
12203685,unavailable,pubget,,True
12209961,unavailable,pubget,,True
12218703,unavailable,pubget,,True
12220382,unavailable,pubget,,True
12240737,unavailable,pubget,,True
12244083,unavailable,pubget,,True
12364845,unavailable,pubget,,True
12388609,unavailable,pubget,,True
12414294,unavailable,pubget,,True
12445882,unavailable,pubget,,True
12451150,unavailable,pubget,,True
12452585,unavailable,pubget,,True
12460253,unavailable,pubget,,True
12522764,unavailable,pubget,,True
12535005,unavailable,pubget,,True
12562581,unavailable,pubget,,True
12566291,unavailable,pubget,,True
12574477,unavailable,pubget,,True
12657667,unavailable,pubget,,True
12715032,unavailable,pubget,,True
12729492,unavailable,pubget,,True
12734319,unavailable,pubget,,True
12764053,unavailable,pubget,,True
12774302,unavailable,pubget,,True
12805122,unavailable,pubget,,True
12814379,unavailable,pubget,,True
12828859,unavailable,pubget,,True
12832254,unavailable,pubget,,True
12873997,unavailable,pubget,,True
12943324,unavailable,pubget,,True
12944506,unavailable,pubget,,True
12949791,unavailable,pubget,,True
12958082,unavailable,pubget,,True
1314112,unavailable,pubget,,True
1436456,unavailable,pubget,,True
14506172,unavailable,pubget,,True
14511532,unavailable,pubget,,True
14512209,unavailable,pubget,,True
14514445,unavailable,pubget,,True
14574492,unavailable,pubget,,True
14583423,unavailable,pubget,,True
14621031,unavailable,pubget,,True
14654860,unavailable,pubget,,True
14684393,unavailable,pubget,,True
14754781,unavailable,pubget,,True
14755597,unavailable,pubget,,True
14755834,unavailable,pubget,,True
14971633,unavailable,pubget,,True
15022664,unavailable,pubget,,True
15025044,unavailable,pubget,,True
15025052,unavailable,pubget,,True
15054073,unavailable,pubget,,True
15106844,unavailable,pubget,,True
15122718,unavailable,pubget,,True
15133471,unavailable,pubget,,True
15133815,unavailable,pubget,,True
15200705,unavailable,pubget,,True
15242941,unavailable,pubget,,True
15251915,unavailable,pubget,,True
15283738,unavailable,pubget,,True
15298782,unavailable,pubget,,True
15309395,unavailable,pubget,,True
15326083,unavailable,pubget,,True
15337656,unavailable,pubget,,True
15340932,unavailable,pubget,,True
15354391,unavailable,pubget,,True
15358979,unavailable,pubget,,True
15388899,unavailable,pubget,,True
15453978,unavailable,pubget,,True
15459079,unavailable,pubget,,True
15465994,unavailable,pubget,,True
15479679,unavailable,pubget,,True
15502603,unavailable,pubget,,True
15505969,unavailable,pubget,,True
15506872,unavailable,pubget,,True
15522244,unavailable,pubget,,True
15544421,unavailable,pubget,,True
15546813,unavailable,pubget,,True
15616172,unavailable,pubget,,True
15627590,unavailable,pubget,,True
15635514,unavailable,pubget,,True
15638298,unavailable,pubget,,True
15660647,unavailable,pubget,,True
15677609,unavailable,pubget,,True
15701837,unavailable,pubget,,True
15709808,unavailable,pubget,,True
15716518,unavailable,pubget,,True
15722206,unavailable,pubget,,True
15774439,unavailable,pubget,,True
15788269,unavailable,pubget,,True
15788514,unavailable,pubget,,True
15815583,unavailable,pubget,,True
15826258,unavailable,pubget,,True
15826978,unavailable,pubget,,True
15843422,unavailable,pubget,,True
15852470,unavailable,pubget,,True
15858420,unavailable,pubget,,True
15879018,unavailable,pubget,,True
15884020,unavailable,pubget,,True
15884631,unavailable,pubget,,True
15914612,unavailable,pubget,,True
15930054,unavailable,pubget,,True
15947061,unavailable,pubget,,True
15961982,unavailable,pubget,,True
15973145,unavailable,pubget,,True
15978017,unavailable,pubget,,True
15987275,unavailable,pubget,,True
15997600,unavailable,pubget,,True
16004619,unavailable,pubget,,True
16019380,unavailable,pubget,,True
16033888,unavailable,pubget,,True
16043895,unavailable,pubget,,True
16047521,unavailable,pubget,,True
16102231,unavailable,pubget,,True
16107368,unavailable,pubget,,True
16124082,unavailable,pubget,,True
16135618,unavailable,pubget,,True
16145126,unavailable,pubget,,True
16180210,unavailable,pubget,,True
16180624,unavailable,pubget,,True
16199829,unavailable,pubget,,True
16211531,unavailable,pubget,,True
16225562,unavailable,pubget,,True
16237304,unavailable,pubget,,True
16269113,unavailable,pubget,,True
16284969,unavailable,pubget,,True
16323251,unavailable,pubget,,True
16339793,unavailable,pubget,,True
16341578,unavailable,pubget,,True
16342284,unavailable,pubget,,True
16352689,unavailable,pubget,,True
16364058,unavailable,pubget,,True
16417680,unavailable,pubget,,True
16434417,unavailable,pubget,,True
16463648,unavailable,pubget,,True
16506272,unavailable,pubget,,True
16510720,unavailable,pubget,,True
16525049,unavailable,pubget,,True
16541457,unavailable,pubget,,True
16542513,unavailable,pubget,,True
16571767,unavailable,pubget,,True
16580701,unavailable,pubget,,True
16674764,unavailable,pubget,,True
16712583,unavailable,pubget,,True
16736484,unavailable,pubget,,True
16741206,unavailable,pubget,,True
16757978,unavailable,pubget,,True
16768362,unavailable,pubget,,True
16775126,unavailable,pubget,,True
16775140,unavailable,pubget,,True
16775278,unavailable,pubget,,True
16782717,unavailable,pubget,,True
16800842,unavailable,pubget,,True
16816233,unavailable,pubget,,True
16822972,unavailable,pubget,,True
16834705,unavailable,pubget,,True
16876434,unavailable,pubget,,True
16923324,unavailable,pubget,,True
16966586,unavailable,pubget,,True
16966587,unavailable,pubget,,True
16989552,unavailable,pubget,,True
17007235,unavailable,pubget,,True
17023697,unavailable,pubget,,True
17028117,unavailable,pubget,,True
17028118,unavailable,pubget,,True
17070707,unavailable,pubget,,True
17080438,unavailable,pubget,,True
17105986,unavailable,pubget,,True
17119543,unavailable,pubget,,True
17133402,unavailable,pubget,,True
17164821,unavailable,pubget,,True
17182580,unavailable,pubget,,True
17185003,unavailable,pubget,,True
1719135,unavailable,pubget,,True
17201996,unavailable,pubget,,True
17202544,unavailable,pubget,,True
17208452,unavailable,pubget,,True
17214564,unavailable,pubget,,True
17215532,unavailable,pubget,,True
17244179,unavailable,pubget,,True
17258912,unavailable,pubget,,True
17274022,unavailable,pubget,,True
17301186,unavailable,pubget,,True
17321554,unavailable,pubget,,True
17336502,unavailable,pubget,,True
1733962,unavailable,pubget,,True
17350291,unavailable,pubget,,True
17350756,unavailable,pubget,,True
17381255,unavailable,pubget,,True
17390315,unavailable,pubget,,True
17409238,unavailable,pubget,,True
17428266,unavailable,pubget,,True
17437282,unavailable,pubget,,True
17443493,unavailable,pubget,,True
17464690,unavailable,pubget,,True
17473851,unavailable,pubget,,True
17478104,unavailable,pubget,,True
17483530,unavailable,pubget,,True
17499456,unavailable,pubget,,True
17499525,unavailable,pubget,,True
17520437,unavailable,pubget,,True
17526022,unavailable,pubget,,True
17536966,unavailable,pubget,,True
17538951,unavailable,pubget,,True
17541057,unavailable,pubget,,True
17558500,unavailable,pubget,,True
17559542,unavailable,pubget,,True
17560768,unavailable,pubget,,True
17585888,unavailable,pubget,,True
17600520,unavailable,pubget,,True
17635590,unavailable,pubget,,True
17652463,unavailable,pubget,,True
17665284,unavailable,pubget,,True
17677503,unavailable,pubget,,True
17714373,unavailable,pubget,,True
17714375,unavailable,pubget,,True
17715350,unavailable,pubget,,True
17717602,unavailable,pubget,,True
17729011,unavailable,pubget,,True
17855604,unavailable,pubget,,True
17873103,unavailable,pubget,,True
17877297,unavailable,pubget,,True
17886002,unavailable,pubget,,True
17895916,unavailable,pubget,,True
17896791,unavailable,pubget,,True
1789694,unavailable,pubget,,True
17904390,unavailable,pubget,,True
17936016,unavailable,pubget,,True
17938576,unavailable,pubget,,True
17971791,unavailable,pubget,,True
17973781,unavailable,pubget,,True
17984853,unavailable,pubget,,True
17989279,unavailable,pubget,,True
18003752,unavailable,pubget,,True
18004945,unavailable,pubget,,True
18052782,unavailable,pubget,,True
18057117,unavailable,pubget,,True
18067174,unavailable,pubget,,True
18070217,unavailable,pubget,,True
18077531,unavailable,pubget,,True
18077536,unavailable,pubget,,True
18085554,unavailable,pubget,,True
18089297,unavailable,pubget,,True
18166822,unavailable,pubget,,True
18178777,unavailable,pubget,,True
18184777,unavailable,pubget,,True
18211230,unavailable,pubget,,True
18216206,unavailable,pubget,,True
18219225,unavailable,pubget,,True
18236036,unavailable,pubget,,True
18302723,unavailable,pubget,,True
18303978,unavailable,pubget,,True
18327832,unavailable,pubget,,True
18329904,unavailable,pubget,,True
18334583,unavailable,pubget,,True
18337401,unavailable,pubget,,True
18345985,unavailable,pubget,,True
18355682,unavailable,pubget,,True
18370596,unavailable,pubget,,True
18413706,unavailable,pubget,,True
18416674,unavailable,pubget,,True
18422547,unavailable,pubget,,True
18447716,unavailable,pubget,,True
18448644,unavailable,pubget,,True
18448745,unavailable,pubget,,True
18460045,unavailable,pubget,,True
18466411,unavailable,pubget,,True
18483267,unavailable,pubget,,True
18495880,unavailable,pubget,,True
18509047,unavailable,pubget,,True
18511955,unavailable,pubget,,True
18514679,unavailable,pubget,,True
18515278,unavailable,pubget,,True
